sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
28;DHT22;8;-1.306;36.733;2017-10-01T07:16:55.493830+00:00;humidity;53.80
28;DHT22;8;-1.306;36.733;2017-10-01T07:16:55.493830+00:00;temperature;21.60
27;SDS011;8;-1.306;36.733;2017-10-01T07:19:23.450058+00:00;P2;6.50
27;SDS011;8;-1.306;36.733;2017-10-01T07:19:23.450058+00:00;P1;11.47
28;DHT22;8;-1.306;36.733;2017-10-01T07:19:25.088375+00:00;humidity;53.70
28;DHT22;8;-1.306;36.733;2017-10-01T07:19:25.088375+00:00;temperature;21.50
27;SDS011;8;-1.306;36.733;2017-10-01T07:21:53.147811+00:00;P2;5.90
27;SDS011;8;-1.306;36.733;2017-10-01T07:21:53.147811+00:00;P1;10.60
28;DHT22;8;-1.306;36.733;2017-10-01T07:21:55.372731+00:00;humidity;53.70
28;DHT22;8;-1.306;36.733;2017-10-01T07:21:55.372731+00:00;temperature;21.60
27;SDS011;8;-1.306;36.733;2017-10-01T07:24:23.863218+00:00;P2;4.97
27;SDS011;8;-1.306;36.733;2017-10-01T07:24:23.863218+00:00;P1;7.57
28;DHT22;8;-1.306;36.733;2017-10-01T07:24:25.447023+00:00;humidity;53.00
28;DHT22;8;-1.306;36.733;2017-10-01T07:24:25.447023+00:00;temperature;21.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:26:54.001229+00:00;P2;7.20
27;SDS011;8;-1.306;36.733;2017-10-01T07:26:54.001229+00:00;P1;20.87
28;DHT22;8;-1.306;36.733;2017-10-01T07:26:55.672690+00:00;humidity;52.50
28;DHT22;8;-1.306;36.733;2017-10-01T07:26:55.672690+00:00;temperature;21.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:29:25.449295+00:00;P2;7.50
27;SDS011;8;-1.306;36.733;2017-10-01T07:29:25.449295+00:00;P1;11.97
28;DHT22;8;-1.306;36.733;2017-10-01T07:29:27.456209+00:00;humidity;51.90
28;DHT22;8;-1.306;36.733;2017-10-01T07:29:27.456209+00:00;temperature;21.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:31:56.767557+00:00;P2;6.37
27;SDS011;8;-1.306;36.733;2017-10-01T07:31:56.767557+00:00;P1;9.07
