sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
25;SDS011;7;-1.298;36.791;2017-11-01T03:06:59.067098+00:00;P2;4.53
25;SDS011;7;-1.298;36.791;2017-11-01T03:06:59.067098+00:00;P1;8.63
25;SDS011;7;-1.298;36.791;2017-11-01T03:09:28.764638+00:00;P2;4.30
25;SDS011;7;-1.298;36.791;2017-11-01T03:09:28.764638+00:00;P1;7.73
25;SDS011;7;-1.298;36.791;2017-11-01T03:11:58.899295+00:00;P2;4.93
25;SDS011;7;-1.298;36.791;2017-11-01T03:11:58.899295+00:00;P1;9.40
25;SDS011;7;-1.298;36.791;2017-11-01T03:14:28.917476+00:00;P2;4.40
25;SDS011;7;-1.298;36.791;2017-11-01T03:14:28.917476+00:00;P1;6.60
25;SDS011;7;-1.298;36.791;2017-11-01T03:16:58.508459+00:00;P2;4.80
25;SDS011;7;-1.298;36.791;2017-11-01T03:16:58.508459+00:00;P1;8.40
25;SDS011;7;-1.298;36.791;2017-11-01T03:19:28.750221+00:00;P2;5.07
25;SDS011;7;-1.298;36.791;2017-11-01T03:19:28.750221+00:00;P1;7.37
25;SDS011;7;-1.298;36.791;2017-11-01T03:21:58.545055+00:00;P2;4.43
25;SDS011;7;-1.298;36.791;2017-11-01T03:21:58.545055+00:00;P1;7.90
25;SDS011;7;-1.298;36.791;2017-11-01T03:24:28.471031+00:00;P2;4.13
25;SDS011;7;-1.298;36.791;2017-11-01T03:24:28.471031+00:00;P1;5.83
25;SDS011;7;-1.298;36.791;2017-11-01T03:26:58.093019+00:00;P2;4.70
25;SDS011;7;-1.298;36.791;2017-11-01T03:26:58.093019+00:00;P1;8.63
25;SDS011;7;-1.298;36.791;2017-11-01T03:29:28.094617+00:00;P2;4.97
25;SDS011;7;-1.298;36.791;2017-11-01T03:29:28.094617+00:00;P1;9.20
25;SDS011;7;-1.298;36.791;2017-11-01T03:31:57.793644+00:00;P2;4.77
25;SDS011;7;-1.298;36.791;2017-11-01T03:31:57.793644+00:00;P1;9.13
25;SDS011;7;-1.298;36.791;2017-11-01T03:34:27.710504+00:00;P2;4.33
25;SDS011;7;-1.298;36.791;2017-11-01T03:34:27.710504+00:00;P1;6.43
25;SDS011;7;-1.298;36.791;2017-11-01T03:36:57.417344+00:00;P2;3.90
25;SDS011;7;-1.298;36.791;2017-11-01T03:36:57.417344+00:00;P1;5.50
25;SDS011;7;-1.298;36.791;2017-11-01T03:39:27.332564+00:00;P2;5.10
25;SDS011;7;-1.298;36.791;2017-11-01T03:39:27.332564+00:00;P1;7.30
25;SDS011;7;-1.298;36.791;2017-11-01T03:41:57.146716+00:00;P2;4.90
25;SDS011;7;-1.298;36.791;2017-11-01T03:41:57.146716+00:00;P1;9.00
25;SDS011;7;-1.298;36.791;2017-11-01T03:44:27.161988+00:00;P2;3.90
25;SDS011;7;-1.298;36.791;2017-11-01T03:44:27.161988+00:00;P1;6.87
25;SDS011;7;-1.298;36.791;2017-11-01T03:46:56.873755+00:00;P2;3.87
25;SDS011;7;-1.298;36.791;2017-11-01T03:46:56.873755+00:00;P1;5.80
25;SDS011;7;-1.298;36.791;2017-11-01T03:49:26.704946+00:00;P2;3.90
25;SDS011;7;-1.298;36.791;2017-11-01T03:49:26.704946+00:00;P1;10.10
25;SDS011;7;-1.298;36.791;2017-11-01T03:51:56.595365+00:00;P2;4.40
25;SDS011;7;-1.298;36.791;2017-11-01T03:51:56.595365+00:00;P1;7.97
25;SDS011;7;-1.298;36.791;2017-11-01T03:54:26.217616+00:00;P2;4.30
25;SDS011;7;-1.298;36.791;2017-11-01T03:54:26.217616+00:00;P1;6.73
25;SDS011;7;-1.298;36.791;2017-11-01T03:56:56.115571+00:00;P2;4.03
25;SDS011;7;-1.298;36.791;2017-11-01T03:56:56.115571+00:00;P1;6.13
25;SDS011;7;-1.298;36.791;2017-11-01T03:59:26.169414+00:00;P2;4.57
25;SDS011;7;-1.298;36.791;2017-11-01T03:59:26.169414+00:00;P1;6.73
25;SDS011;7;-1.298;36.791;2017-11-01T04:01:56.165987+00:00;P2;4.97
25;SDS011;7;-1.298;36.791;2017-11-01T04:01:56.165987+00:00;P1;11.10
25;SDS011;7;-1.298;36.791;2017-11-01T04:04:26.178100+00:00;P2;4.43
25;SDS011;7;-1.298;36.791;2017-11-01T04:04:26.178100+00:00;P1;13.20
25;SDS011;7;-1.298;36.791;2017-11-01T04:06:56.096723+00:00;P2;5.30
25;SDS011;7;-1.298;36.791;2017-11-01T04:06:56.096723+00:00;P1;16.90
25;SDS011;7;-1.298;36.791;2017-11-01T04:09:25.904521+00:00;P2;6.10
25;SDS011;7;-1.298;36.791;2017-11-01T04:09:25.904521+00:00;P1;15.93
25;SDS011;7;-1.298;36.791;2017-11-01T04:11:55.788961+00:00;P2;6.50
25;SDS011;7;-1.298;36.791;2017-11-01T04:11:55.788961+00:00;P1;16.83
25;SDS011;7;-1.298;36.791;2017-11-01T04:14:25.522280+00:00;P2;7.13
25;SDS011;7;-1.298;36.791;2017-11-01T04:14:25.522280+00:00;P1;13.73
25;SDS011;7;-1.298;36.791;2017-11-01T04:19:30.476091+00:00;P2;9.00
25;SDS011;7;-1.298;36.791;2017-11-01T04:19:30.476091+00:00;P1;64.87
25;SDS011;7;-1.298;36.791;2017-11-01T04:22:03.664978+00:00;P2;8.47
25;SDS011;7;-1.298;36.791;2017-11-01T04:22:03.664978+00:00;P1;66.23
25;SDS011;7;-1.298;36.791;2017-11-01T04:24:33.690662+00:00;P2;6.50
25;SDS011;7;-1.298;36.791;2017-11-01T04:24:33.690662+00:00;P1;30.37
25;SDS011;7;-1.298;36.791;2017-11-01T04:27:03.075985+00:00;P2;5.53
25;SDS011;7;-1.298;36.791;2017-11-01T04:27:03.075985+00:00;P1;25.37
25;SDS011;7;-1.298;36.791;2017-11-01T04:29:32.969101+00:00;P2;6.10
25;SDS011;7;-1.298;36.791;2017-11-01T04:29:32.969101+00:00;P1;22.40
25;SDS011;7;-1.298;36.791;2017-11-01T04:32:02.811250+00:00;P2;5.57
25;SDS011;7;-1.298;36.791;2017-11-01T04:32:02.811250+00:00;P1;12.00
25;SDS011;7;-1.298;36.791;2017-11-01T04:34:32.824117+00:00;P2;6.67
25;SDS011;7;-1.298;36.791;2017-11-01T04:34:32.824117+00:00;P1;28.87
25;SDS011;7;-1.298;36.791;2017-11-01T04:37:02.638030+00:00;P2;5.47
25;SDS011;7;-1.298;36.791;2017-11-01T04:37:02.638030+00:00;P1;18.53
25;SDS011;7;-1.298;36.791;2017-11-01T04:39:32.665439+00:00;P2;6.53
25;SDS011;7;-1.298;36.791;2017-11-01T04:39:32.665439+00:00;P1;19.33
25;SDS011;7;-1.298;36.791;2017-11-01T04:42:02.986231+00:00;P2;5.57
25;SDS011;7;-1.298;36.791;2017-11-01T04:42:02.986231+00:00;P1;9.63
25;SDS011;7;-1.298;36.791;2017-11-01T04:44:33.042606+00:00;P2;5.57
25;SDS011;7;-1.298;36.791;2017-11-01T04:44:33.042606+00:00;P1;12.60
25;SDS011;7;-1.298;36.791;2017-11-01T04:47:02.910335+00:00;P2;5.50
25;SDS011;7;-1.298;36.791;2017-11-01T04:47:02.910335+00:00;P1;24.00
25;SDS011;7;-1.298;36.791;2017-11-01T04:49:33.239364+00:00;P2;6.17
25;SDS011;7;-1.298;36.791;2017-11-01T04:49:33.239364+00:00;P1;21.87
25;SDS011;7;-1.298;36.791;2017-11-01T04:52:05.498222+00:00;P2;6.20
25;SDS011;7;-1.298;36.791;2017-11-01T04:52:05.498222+00:00;P1;28.87
25;SDS011;7;-1.298;36.791;2017-11-01T04:54:36.524701+00:00;P2;5.17
25;SDS011;7;-1.298;36.791;2017-11-01T04:54:36.524701+00:00;P1;25.73
25;SDS011;7;-1.298;36.791;2017-11-01T04:57:06.256818+00:00;P2;4.60
25;SDS011;7;-1.298;36.791;2017-11-01T04:57:06.256818+00:00;P1;13.40
25;SDS011;7;-1.298;36.791;2017-11-01T04:59:36.277836+00:00;P2;4.90
25;SDS011;7;-1.298;36.791;2017-11-01T04:59:36.277836+00:00;P1;10.30
25;SDS011;7;-1.298;36.791;2017-11-01T05:02:06.094033+00:00;P2;5.17
25;SDS011;7;-1.298;36.791;2017-11-01T05:02:06.094033+00:00;P1;13.23
25;SDS011;7;-1.298;36.791;2017-11-01T05:04:41.204582+00:00;P2;5.20
25;SDS011;7;-1.298;36.791;2017-11-01T05:04:41.204582+00:00;P1;10.60
25;SDS011;7;-1.298;36.791;2017-11-01T05:07:11.110541+00:00;P2;4.50
